,territory_id,min_time_to_hub,municipal_district_name,accessibility_category,year,period,okved_name,okved_letter,value
0,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-декабрь,Водоснабжение,E,55777.7
1,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-декабрь,Все отрасли,0,90235.4
2,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-декабрь,Гос. управление и военн. безопасность,O,96925.0
3,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-декабрь,Административная деятельность,N,121077.5
4,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-декабрь,Здравоохранение,Q,89119.3
5,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-декабрь,ИТ и связь,J,72496.5
6,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-декабрь,Спорт и досуг,R,71278.5
7,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-декабрь,Гостиницы и общепит,I,43483.2
8,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-декабрь,Операции с недвижимостью,L,59230.0
9,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-декабрь,Научная и проф. деятельность,M,81241.3
10,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-декабрь,Финансы и страхование,K,91523.4
11,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-декабрь,Услуги ЖКХ,D,80395.4
12,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-декабрь,Обрабатывающие производства,C,160391.0
13,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-декабрь,Образование,P,72319.7
14,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-декабрь,Прочие услуги,S,40364.3
15,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-декабрь,Сельское хозяйство,A,500572.5
16,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-декабрь,Строительство,F,46646.5
17,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-декабрь,Торговля,G,76650.7
18,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-декабрь,Транспортировка и хранение,H,110655.2
19,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-июнь,Водоснабжение,E,54524.8
20,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-июнь,Все отрасли,0,87066.1
21,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-июнь,Гос. управление и военн. безопасность,O,89621.4
22,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-июнь,Административная деятельность,N,78869.9
23,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-июнь,Здравоохранение,Q,88864.2
24,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-июнь,ИТ и связь,J,71097.6
25,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-июнь,Спорт и досуг,R,71515.6
26,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-июнь,Гостиницы и общепит,I,46500.6
27,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-июнь,Операции с недвижимостью,L,59018.7
28,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-июнь,Научная и проф. деятельность,M,75701.5
29,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-июнь,Финансы и страхование,K,80245.7
30,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-июнь,Услуги ЖКХ,D,83178.3
31,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-июнь,Обрабатывающие производства,C,158927.0
32,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-июнь,Образование,P,72444.7
33,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-июнь,Прочие услуги,S,43721.4
34,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-июнь,Сельское хозяйство,A,588253.4
35,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-июнь,Строительство,F,51685.3
36,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-июнь,Торговля,G,74101.8
37,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-июнь,Транспортировка и хранение,H,104233.4
38,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-март,Водоснабжение,E,54174.9
39,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-март,Все отрасли,0,83474.5
40,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-март,Гос. управление и военн. безопасность,O,83633.0
41,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-март,Административная деятельность,N,85468.0
42,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-март,Здравоохранение,Q,86944.3
43,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-март,ИТ и связь,J,71685.7
44,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-март,Спорт и досуг,R,67281.9
45,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-март,Гостиницы и общепит,I,48793.5
46,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-март,Операции с недвижимостью,L,59065.7
47,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-март,Научная и проф. деятельность,M,72153.9
48,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-март,Финансы и страхование,K,79901.4
49,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-март,Услуги ЖКХ,D,77748.1
50,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-март,Обрабатывающие производства,C,82482.9
51,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-март,Образование,P,68188.1
52,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-март,Прочие услуги,S,38006.8
53,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-март,Сельское хозяйство,A,707324.2
54,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-март,Строительство,F,55937.4
55,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-март,Торговля,G,75291.9
56,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-март,Транспортировка и хранение,H,104371.0
57,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-сентябрь,Водоснабжение,E,55834.8
58,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-сентябрь,Все отрасли,0,86546.8
59,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-сентябрь,Гос. управление и военн. безопасность,O,89579.8
60,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-сентябрь,Административная деятельность,N,82667.2
61,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-сентябрь,Здравоохранение,Q,88220.7
62,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-сентябрь,ИТ и связь,J,71295.7
63,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-сентябрь,Спорт и досуг,R,70108.2
64,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-сентябрь,Гостиницы и общепит,I,44864.9
65,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-сентябрь,Операции с недвижимостью,L,57710.2
66,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-сентябрь,Научная и проф. деятельность,M,75547.7
67,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-сентябрь,Финансы и страхование,K,83014.5
68,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-сентябрь,Услуги ЖКХ,D,81389.1
69,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-сентябрь,Обрабатывающие производства,C,135072.6
70,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-сентябрь,Образование,P,70304.8
71,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-сентябрь,Прочие услуги,S,38687.8
72,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-сентябрь,Сельское хозяйство,A,508594.8
73,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-сентябрь,Строительство,F,49419.9
74,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-сентябрь,Торговля,G,74673.2
75,1969,0.0,городской округ Холмский,Хаб (центр),2023,январь-сентябрь,Транспортировка и хранение,H,105209.4
76,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-декабрь,Водоснабжение,E,
77,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-декабрь,Все отрасли,0,108750.4
78,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-декабрь,Гос. управление и военн. безопасность,O,113614.9
79,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-декабрь,Административная деятельность,N,130462.1
80,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-декабрь,Здравоохранение,Q,99842.4
81,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-декабрь,ИТ и связь,J,87681.3
82,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-декабрь,Спорт и досуг,R,83841.1
83,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-декабрь,Гостиницы и общепит,I,50634.9
84,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-декабрь,Операции с недвижимостью,L,70398.9
85,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-декабрь,Научная и проф. деятельность,M,105849.9
86,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-декабрь,Финансы и страхование,K,106120.3
87,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-декабрь,Услуги ЖКХ,D,116892.0
88,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-декабрь,Обрабатывающие производства,C,
89,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-декабрь,Образование,P,87712.5
90,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-декабрь,Прочие услуги,S,50969.2
91,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-декабрь,Сельское хозяйство,A,428116.7
92,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-декабрь,Строительство,F,
93,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-декабрь,Торговля,G,88125.0
94,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-декабрь,Транспортировка и хранение,H,134792.6
95,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-июнь,Водоснабжение,E,
96,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-июнь,Все отрасли,0,107268.6
97,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-июнь,Гос. управление и военн. безопасность,O,106906.0
98,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-июнь,Административная деятельность,N,129193.4
99,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-июнь,Здравоохранение,Q,102088.3
100,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-июнь,ИТ и связь,J,82840.6
101,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-июнь,Спорт и досуг,R,80441.4
102,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-июнь,Гостиницы и общепит,I,50083.4
103,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-июнь,Операции с недвижимостью,L,67757.9
104,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-июнь,Научная и проф. деятельность,M,98483.8
105,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-июнь,Финансы и страхование,K,90850.5
106,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-июнь,Услуги ЖКХ,D,126095.0
107,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-июнь,Обрабатывающие производства,C,
108,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-июнь,Образование,P,89767.1
109,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-июнь,Прочие услуги,S,53987.5
110,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-июнь,Сельское хозяйство,A,383682.4
111,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-июнь,Строительство,F,
112,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-июнь,Торговля,G,83025.4
113,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-июнь,Транспортировка и хранение,H,128413.4
114,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-март,Водоснабжение,E,
115,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-март,Все отрасли,0,101067.0
116,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-март,Гос. управление и военн. безопасность,O,104638.4
117,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-март,Административная деятельность,N,127168.2
118,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-март,Здравоохранение,Q,100765.9
119,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-март,ИТ и связь,J,81723.1
120,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-март,Спорт и досуг,R,76046.4
121,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-март,Гостиницы и общепит,I,48685.5
122,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-март,Операции с недвижимостью,L,67666.6
123,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-март,Научная и проф. деятельность,M,98614.8
124,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-март,Финансы и страхование,K,84297.0
125,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-март,Услуги ЖКХ,D,108688.8
126,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-март,Обрабатывающие производства,C,
127,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-март,Образование,P,86481.1
128,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-март,Прочие услуги,S,52250.5
129,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-март,Сельское хозяйство,A,490085.9
130,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-март,Строительство,F,
131,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-март,Торговля,G,84174.2
132,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-март,Транспортировка и хранение,H,119603.2
133,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-сентябрь,Водоснабжение,E,
134,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-сентябрь,Все отрасли,0,106039.2
135,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-сентябрь,Гос. управление и военн. безопасность,O,106763.3
136,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-сентябрь,Административная деятельность,N,133429.5
137,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-сентябрь,Здравоохранение,Q,99975.9
138,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-сентябрь,ИТ и связь,J,83794.3
139,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-сентябрь,Спорт и досуг,R,80828.3
140,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-сентябрь,Гостиницы и общепит,I,50380.9
141,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-сентябрь,Операции с недвижимостью,L,70327.0
142,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-сентябрь,Научная и проф. деятельность,M,97692.4
143,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-сентябрь,Финансы и страхование,K,94109.5
144,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-сентябрь,Услуги ЖКХ,D,123165.2
145,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-сентябрь,Обрабатывающие производства,C,
146,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-сентябрь,Образование,P,86360.8
147,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-сентябрь,Прочие услуги,S,51771.9
148,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-сентябрь,Сельское хозяйство,A,403194.9
149,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-сентябрь,Строительство,F,
150,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-сентябрь,Торговля,G,86464.1
151,1969,0.0,городской округ Холмский,Хаб (центр),2024,январь-сентябрь,Транспортировка и хранение,H,128560.9
152,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-декабрь,Водоснабжение,E,89172.6
153,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-декабрь,Все отрасли,0,137449.9
154,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-декабрь,Гос. управление и военн. безопасность,O,132509.1
155,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-декабрь,Административная деятельность,N,224014.7
156,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-декабрь,Здравоохранение,Q,107373.9
157,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-декабрь,ИТ и связь,J,106981.0
158,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-декабрь,Спорт и досуг,R,103190.2
159,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-декабрь,Гостиницы и общепит,I,78995.2
160,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-декабрь,Операции с недвижимостью,L,88079.3
161,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-декабрь,Научная и проф. деятельность,M,154843.6
162,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-декабрь,Финансы и страхование,K,153992.5
163,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-декабрь,Услуги ЖКХ,D,121218.5
164,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-декабрь,Обрабатывающие производства,C,86061.1
165,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-декабрь,Образование,P,97240.2
166,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-декабрь,Прочие услуги,S,94602.0
167,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-декабрь,Сельское хозяйство,A,398439.1
168,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-декабрь,Строительство,F,139817.1
169,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-декабрь,Торговля,G,88268.0
170,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-декабрь,Транспортировка и хранение,H,134178.9
171,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-июнь,Водоснабжение,E,89496.5
172,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-июнь,Все отрасли,0,135057.7
173,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-июнь,Гос. управление и военн. безопасность,O,120202.9
174,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-июнь,Административная деятельность,N,204020.1
175,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-июнь,Здравоохранение,Q,105452.1
176,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-июнь,ИТ и связь,J,101311.3
177,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-июнь,Спорт и досуг,R,104093.4
178,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-июнь,Гостиницы и общепит,I,73896.1
179,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-июнь,Операции с недвижимостью,L,85425.5
180,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-июнь,Научная и проф. деятельность,M,142893.2
181,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-июнь,Финансы и страхование,K,188526.2
182,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-июнь,Услуги ЖКХ,D,119507.0
183,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-июнь,Обрабатывающие производства,C,85419.2
184,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-июнь,Образование,P,96675.9
185,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-июнь,Прочие услуги,S,91034.8
186,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-июнь,Сельское хозяйство,A,448310.6
187,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-июнь,Строительство,F,132054.1
188,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-июнь,Торговля,G,84524.1
189,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-июнь,Транспортировка и хранение,H,131110.0
190,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-март,Водоснабжение,E,88323.2
191,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-март,Все отрасли,0,137376.8
192,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-март,Гос. управление и военн. безопасность,O,114395.2
193,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-март,Административная деятельность,N,247253.0
194,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-март,Здравоохранение,Q,103571.4
195,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-март,ИТ и связь,J,96786.4
196,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-март,Спорт и досуг,R,101189.6
197,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-март,Гостиницы и общепит,I,71941.2
198,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-март,Операции с недвижимостью,L,81843.1
199,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-март,Научная и проф. деятельность,M,139656.5
200,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-март,Финансы и страхование,K,185968.9
201,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-март,Услуги ЖКХ,D,115774.5
202,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-март,Обрабатывающие производства,C,136276.5
203,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-март,Образование,P,91900.1
204,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-март,Прочие услуги,S,92471.4
205,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-март,Сельское хозяйство,A,556203.9
206,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-март,Строительство,F,129619.8
207,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-март,Торговля,G,81913.0
208,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-март,Транспортировка и хранение,H,118925.7
209,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-сентябрь,Водоснабжение,E,88421.0
210,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-сентябрь,Все отрасли,0,134337.5
211,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-сентябрь,Гос. управление и военн. безопасность,O,121439.2
212,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-сентябрь,Административная деятельность,N,194672.6
213,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-сентябрь,Здравоохранение,Q,104885.7
214,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-сентябрь,ИТ и связь,J,101742.8
215,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-сентябрь,Спорт и досуг,R,100960.1
216,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-сентябрь,Гостиницы и общепит,I,75924.4
217,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-сентябрь,Операции с недвижимостью,L,85325.3
218,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-сентябрь,Научная и проф. деятельность,M,145512.4
219,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-сентябрь,Финансы и страхование,K,189126.7
220,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-сентябрь,Услуги ЖКХ,D,119619.0
221,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-сентябрь,Обрабатывающие производства,C,87409.5
222,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-сентябрь,Образование,P,95272.6
223,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-сентябрь,Прочие услуги,S,92213.0
224,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-сентябрь,Сельское хозяйство,A,414667.4
225,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-сентябрь,Строительство,F,134902.4
226,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-сентябрь,Торговля,G,85791.2
227,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2023,январь-сентябрь,Транспортировка и хранение,H,133179.3
228,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-декабрь,Водоснабжение,E,102689.7
229,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-декабрь,Все отрасли,0,155575.2
230,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-декабрь,Гос. управление и военн. безопасность,O,154341.8
231,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-декабрь,Административная деятельность,N,207215.0
232,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-декабрь,Здравоохранение,Q,123356.3
233,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-декабрь,ИТ и связь,J,122008.8
234,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-декабрь,Спорт и досуг,R,120540.5
235,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-декабрь,Гостиницы и общепит,I,106456.3
236,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-декабрь,Операции с недвижимостью,L,109759.4
237,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-декабрь,Научная и проф. деятельность,M,178536.4
238,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-декабрь,Финансы и страхование,K,176591.7
239,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-декабрь,Услуги ЖКХ,D,133049.6
240,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-декабрь,Обрабатывающие производства,C,100333.6
241,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-декабрь,Образование,P,121220.9
242,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-декабрь,Прочие услуги,S,109303.7
243,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-декабрь,Сельское хозяйство,A,402257.1
244,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-декабрь,Строительство,F,159542.2
245,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-декабрь,Торговля,G,99897.5
246,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-декабрь,Транспортировка и хранение,H,151906.1
247,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-июнь,Водоснабжение,E,100006.8
248,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-июнь,Все отрасли,0,153030.2
249,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-июнь,Гос. управление и военн. безопасность,O,142827.9
250,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-июнь,Административная деятельность,N,227460.4
251,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-июнь,Здравоохранение,Q,120939.2
252,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-июнь,ИТ и связь,J,114189.1
