,territory_id,age,gender,value,municipal_district_name,municipal_district_center,municipal_district_center_lat,municipal_district_center_lon
0,1960,0,Женщины,68.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
1,1960,0,Мужчины,74.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
2,1960,1,Женщины,69.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
3,1960,1,Мужчины,75.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
4,1960,10,Женщины,82.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
5,1960,10,Мужчины,86.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
6,1960,11,Женщины,95.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
7,1960,11,Мужчины,82.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
8,1960,12,Женщины,69.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
9,1960,12,Мужчины,87.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
10,1960,13,Женщины,98.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
11,1960,13,Мужчины,72.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
12,1960,14,Женщины,88.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
13,1960,14,Мужчины,82.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
14,1960,15,Женщины,87.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
15,1960,15,Мужчины,97.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
16,1960,16,Женщины,80.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
17,1960,16,Мужчины,123.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
18,1960,17,Женщины,62.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
19,1960,17,Мужчины,133.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
20,1960,18,Женщины,89.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
21,1960,18,Мужчины,178.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
22,1960,19,Женщины,67.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
23,1960,19,Мужчины,140.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
24,1960,2,Женщины,91.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
25,1960,2,Мужчины,87.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
26,1960,20,Женщины,24.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
27,1960,20,Мужчины,114.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
28,1960,21,Женщины,46.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
29,1960,21,Мужчины,88.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
30,1960,22,Женщины,72.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
31,1960,22,Мужчины,67.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
32,1960,23,Женщины,54.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
33,1960,23,Мужчины,69.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
34,1960,24,Женщины,52.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
35,1960,24,Мужчины,54.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
36,1960,25,Женщины,51.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
37,1960,25,Мужчины,60.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
38,1960,26,Женщины,44.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
39,1960,26,Мужчины,74.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
40,1960,27,Женщины,61.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
41,1960,27,Мужчины,63.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
42,1960,28,Женщины,71.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
43,1960,28,Мужчины,79.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
44,1960,29,Женщины,64.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
45,1960,29,Мужчины,81.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
46,1960,3,Женщины,90.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
47,1960,3,Мужчины,120.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
48,1960,30,Женщины,58.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
49,1960,30,Мужчины,83.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
50,1960,31,Женщины,69.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
51,1960,31,Мужчины,88.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
52,1960,32,Женщины,103.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
53,1960,32,Мужчины,101.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
54,1960,33,Женщины,87.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
55,1960,33,Мужчины,93.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
56,1960,34,Женщины,78.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
57,1960,34,Мужчины,94.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
58,1960,35,Женщины,89.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
59,1960,35,Мужчины,86.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
60,1960,36,Женщины,119.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
61,1960,36,Мужчины,121.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
62,1960,37,Женщины,116.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
63,1960,37,Мужчины,98.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
64,1960,38,Женщины,88.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
65,1960,38,Мужчины,104.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
66,1960,39,Женщины,121.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
67,1960,39,Мужчины,115.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
68,1960,4,Женщины,117.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
69,1960,4,Мужчины,108.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
70,1960,40,Женщины,114.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
71,1960,40,Мужчины,127.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
72,1960,41,Женщины,110.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
73,1960,41,Мужчины,120.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
74,1960,42,Женщины,129.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
75,1960,42,Мужчины,97.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
76,1960,43,Женщины,114.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
77,1960,43,Мужчины,105.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
78,1960,44,Женщины,111.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
79,1960,44,Мужчины,115.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
80,1960,45,Женщины,95.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
81,1960,45,Мужчины,133.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
82,1960,46,Женщины,108.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
83,1960,46,Мужчины,122.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
84,1960,47,Женщины,123.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
85,1960,47,Мужчины,107.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
86,1960,48,Женщины,119.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
87,1960,48,Мужчины,109.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
88,1960,49,Женщины,128.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
89,1960,49,Мужчины,105.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
90,1960,5,Женщины,77.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
91,1960,5,Мужчины,142.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
92,1960,50,Женщины,114.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
93,1960,50,Мужчины,96.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
94,1960,51,Женщины,128.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
95,1960,51,Мужчины,113.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
96,1960,52,Женщины,126.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
97,1960,52,Мужчины,100.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
98,1960,53,Женщины,92.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
99,1960,53,Мужчины,98.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
100,1960,54,Женщины,91.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
101,1960,54,Мужчины,79.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
102,1960,55,Женщины,98.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
103,1960,55,Мужчины,92.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
104,1960,56,Женщины,106.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
105,1960,56,Мужчины,92.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
106,1960,57,Женщины,99.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
107,1960,57,Мужчины,86.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
108,1960,58,Женщины,84.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
109,1960,58,Мужчины,79.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
110,1960,59,Женщины,80.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
111,1960,59,Мужчины,89.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
112,1960,6,Женщины,126.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
113,1960,6,Мужчины,136.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
114,1960,60,Женщины,132.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
115,1960,60,Мужчины,105.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
116,1960,61,Женщины,78.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
117,1960,61,Мужчины,75.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
118,1960,62,Женщины,134.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
119,1960,62,Мужчины,97.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
120,1960,63,Женщины,125.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
121,1960,63,Мужчины,105.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
122,1960,64,Женщины,143.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
123,1960,64,Мужчины,96.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
124,1960,65,Женщины,139.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
125,1960,65,Мужчины,83.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
126,1960,66,Женщины,110.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
127,1960,66,Мужчины,80.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
128,1960,67,Женщины,126.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
129,1960,67,Мужчины,39.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
130,1960,68,Женщины,146.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
131,1960,68,Мужчины,68.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
132,1960,69,Женщины,120.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
133,1960,69,Мужчины,64.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
134,1960,7,Женщины,148.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
135,1960,7,Мужчины,148.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
136,1960,70+,Женщины,1185.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
137,1960,70+,Мужчины,458.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
138,1960,8,Женщины,99.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
139,1960,8,Мужчины,97.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
140,1960,9,Женщины,98.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
141,1960,9,Мужчины,92.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
142,1960,Всего,Женщины,7874.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
143,1960,Всего,Мужчины,7225.0,городской округ Невельский,г Невельск,46.6877802,141.8601144
144,1968,0,Женщины,68.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
145,1968,0,Мужчины,73.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
146,1968,1,Женщины,76.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
147,1968,1,Мужчины,88.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
148,1968,10,Женщины,72.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
149,1968,10,Мужчины,91.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
150,1968,11,Женщины,82.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
151,1968,11,Мужчины,83.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
152,1968,12,Женщины,76.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
153,1968,12,Мужчины,101.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
154,1968,13,Женщины,104.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
155,1968,13,Мужчины,95.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
156,1968,14,Женщины,102.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
157,1968,14,Мужчины,97.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
158,1968,15,Женщины,125.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
159,1968,15,Мужчины,92.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
160,1968,16,Женщины,83.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
161,1968,16,Мужчины,93.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
162,1968,17,Женщины,79.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
163,1968,17,Мужчины,92.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
164,1968,18,Женщины,80.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
165,1968,18,Мужчины,79.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
166,1968,19,Женщины,87.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
167,1968,19,Мужчины,73.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
168,1968,2,Женщины,127.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
169,1968,2,Мужчины,53.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
170,1968,20,Женщины,63.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
171,1968,20,Мужчины,53.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
172,1968,21,Женщины,54.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
173,1968,21,Мужчины,90.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
174,1968,22,Женщины,53.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
175,1968,22,Мужчины,60.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
176,1968,23,Женщины,73.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
177,1968,23,Мужчины,50.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
178,1968,24,Женщины,58.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
179,1968,24,Мужчины,44.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
180,1968,25,Женщины,73.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
181,1968,25,Мужчины,68.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
182,1968,26,Женщины,57.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
183,1968,26,Мужчины,66.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
184,1968,27,Женщины,69.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
185,1968,27,Мужчины,57.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
186,1968,28,Женщины,69.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
187,1968,28,Мужчины,60.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
188,1968,29,Женщины,68.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
189,1968,29,Мужчины,63.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
190,1968,3,Женщины,121.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
191,1968,3,Мужчины,83.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
192,1968,30,Женщины,73.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
193,1968,30,Мужчины,52.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
194,1968,31,Женщины,77.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
195,1968,31,Мужчины,75.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
196,1968,32,Женщины,100.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
197,1968,32,Мужчины,86.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
198,1968,33,Женщины,80.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
199,1968,33,Мужчины,115.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
200,1968,34,Женщины,85.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
201,1968,34,Мужчины,93.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
202,1968,35,Женщины,79.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
203,1968,35,Мужчины,118.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
204,1968,36,Женщины,106.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
205,1968,36,Мужчины,105.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
206,1968,37,Женщины,126.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
207,1968,37,Мужчины,125.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
208,1968,38,Женщины,93.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
209,1968,38,Мужчины,118.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
210,1968,39,Женщины,123.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
211,1968,39,Мужчины,132.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
212,1968,4,Женщины,131.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
213,1968,4,Мужчины,75.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
214,1968,40,Женщины,136.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
215,1968,40,Мужчины,127.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
216,1968,41,Женщины,127.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
217,1968,41,Мужчины,136.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
218,1968,42,Женщины,143.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
219,1968,42,Мужчины,120.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
220,1968,43,Женщины,125.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
221,1968,43,Мужчины,132.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
222,1968,44,Женщины,129.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
223,1968,44,Мужчины,116.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
224,1968,45,Женщины,143.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
225,1968,45,Мужчины,130.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
226,1968,46,Женщины,129.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
227,1968,46,Мужчины,105.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
228,1968,47,Женщины,151.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
229,1968,47,Мужчины,136.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
230,1968,48,Женщины,149.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
231,1968,48,Мужчины,117.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
232,1968,49,Женщины,128.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
233,1968,49,Мужчины,95.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
234,1968,5,Женщины,76.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
235,1968,5,Мужчины,88.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
236,1968,50,Женщины,130.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
237,1968,50,Мужчины,90.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
238,1968,51,Женщины,117.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
239,1968,51,Мужчины,108.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
240,1968,52,Женщины,125.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
241,1968,52,Мужчины,114.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
242,1968,53,Женщины,97.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
243,1968,53,Мужчины,87.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
244,1968,54,Женщины,96.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
245,1968,54,Мужчины,75.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
246,1968,55,Женщины,102.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
247,1968,55,Мужчины,84.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
248,1968,56,Женщины,96.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
249,1968,56,Мужчины,67.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
250,1968,57,Женщины,103.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
251,1968,57,Мужчины,86.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
252,1968,58,Женщины,100.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
253,1968,58,Мужчины,88.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
254,1968,59,Женщины,121.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
255,1968,59,Мужчины,83.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
256,1968,6,Женщины,139.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
257,1968,6,Мужчины,76.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
258,1968,60,Женщины,120.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
259,1968,60,Мужчины,88.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
260,1968,61,Женщины,152.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
261,1968,61,Мужчины,124.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
262,1968,62,Женщины,170.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
263,1968,62,Мужчины,101.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
264,1968,63,Женщины,147.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
265,1968,63,Мужчины,112.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
266,1968,64,Женщины,167.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
267,1968,64,Мужчины,116.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
268,1968,65,Женщины,159.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
269,1968,65,Мужчины,96.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
270,1968,66,Женщины,150.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
271,1968,66,Мужчины,112.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
272,1968,67,Женщины,173.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
273,1968,67,Мужчины,101.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
274,1968,68,Женщины,196.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
275,1968,68,Мужчины,87.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
276,1968,69,Женщины,181.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
277,1968,69,Мужчины,119.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
278,1968,7,Женщины,148.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
279,1968,7,Мужчины,102.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
280,1968,70+,Женщины,1337.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
281,1968,70+,Мужчины,577.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
282,1968,8,Женщины,106.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
283,1968,8,Мужчины,80.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
284,1968,9,Женщины,88.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
285,1968,9,Мужчины,99.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
286,1968,Всего,Женщины,8948.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
287,1968,Всего,Мужчины,7072.0,городской округ Углегорский,г Углегорск,49.079296,142.0633622
288,1954,0,Женщины,56.0,городской округ Александровск-Сахалинский район,г Александровск-Сахалинский,50.8974983,142.1591667
289,1954,0,Мужчины,61.0,городской округ Александровск-Сахалинский район,г Александровск-Сахалинский,50.8974983,142.1591667
290,1954,1,Женщины,25.0,городской округ Александровск-Сахалинский район,г Александровск-Сахалинский,50.8974983,142.1591667
291,1954,1,Мужчины,64.0,городской округ Александровск-Сахалинский район,г Александровск-Сахалинский,50.8974983,142.1591667
292,1954,10,Женщины,37.0,городской округ Александровск-Сахалинский район,г Александровск-Сахалинский,50.8974983,142.1591667
293,1954,10,Мужчины,31.0,городской округ Александровск-Сахалинский район,г Александровск-Сахалинский,50.8974983,142.1591667
294,1954,11,Женщины,36.0,городской округ Александровск-Сахалинский район,г Александровск-Сахалинский,50.8974983,142.1591667
295,1954,11,Мужчины,32.0,городской округ Александровск-Сахалинский район,г Александровск-Сахалинский,50.8974983,142.1591667
296,1954,12,Женщины,46.0,городской округ Александровск-Сахалинский район,г Александровск-Сахалинский,50.8974983,142.1591667
297,1954,12,Мужчины,99.0,городской округ Александровск-Сахалинский район,г Александровск-Сахалинский,50.8974983,142.1591667
298,1954,13,Женщины,92.0,городской округ Александровск-Сахалинский район,г Александровск-Сахалинский,50.8974983,142.1591667
299,1954,13,Мужчины,51.0,городской округ Александровск-Сахалинский район,г Александровск-Сахалинский,50.8974983,142.1591667
300,1954,14,Женщины,40.0,городской округ Александровск-Сахалинский район,г Александровск-Сахалинский,50.8974983,142.1591667
301,1954,14,Мужчины,52.0,городской округ Александровск-Сахалинский район,г Александровск-Сахалинский,50.8974983,142.1591667
302,1954,15,Женщины,52.0,городской округ Александровск-Сахалинский район,г Александровск-Сахалинский,50.8974983,142.1591667
303,1954,15,Мужчины,68.0,городской округ Александровск-Сахалинский район,г Александровск-Сахалинский,50.8974983,142.1591667
304,1954,16,Женщины,128.0,городской округ Александровск-Сахалинский район,г Александровск-Сахалинский,50.8974983,142.1591667
305,1954,16,Мужчины,57.0,городской округ Александровск-Сахалинский район,г Александровск-Сахалинский,50.8974983,142.1591667
306,1954,17,Женщины,59.0,городской округ Александровск-Сахалинский район,г Александровск-Сахалинский,50.8974983,142.1591667
307,1954,17,Мужчины,81.0,городской округ Александровск-Сахалинский район,г Александровск-Сахалинский,50.8974983,142.1591667
308,1954,18,Женщины,74.0,городской округ Александровск-Сахалинский район,г Александровск-Сахалинский,50.8974983,142.1591667
